"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3183845,"Bilateral deep vein thrombosis of lower extremities","N","V","444325005","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3185768,"Popliteal vein thrombosis","S","V","8340001000004107","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3186855,"Acute deep venous thrombosis of politeal vein of right leg","N","V","285581000119106","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3219962,"Deep vein thrombosis of leg related to air travel","N","V","134399007","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3240254,"Acute deep venous thrombosis of bilateral popliteal veins","N","V","285561000119102","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3241323,"Phlegmasia caerula dolens","N","V","66877004","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3244582,"Acute deep venous thrombosis of left lower extremity","N","V","350301000119104","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3250489,"Acute deep venous thrombosis of bilateral ileofemoral veins","N","V","285441000119102","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3257924,"Deep venous thrombosis of lower extremity","N","V","404223003","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3272457,"Deep venous thrombosis of left lower extremity","N","V","448841000124100","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3275037,"Acute deep vein thrombosis of left lower limb following procedure","N","V","15711401000119105","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3277801,"Acute deep venous thrombosis of ileofemoral vein of right lower extremity","N","V","285461000119103","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3282497,"Acute deep venous thrombosis of femoral vein","N","V","132291000119106","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3290516,"Acute deep venous thrombosis of popliteal vein of left leg","N","V","285571000119108","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3320910,"Deep venous thrombosis of femoropopliteal vein","N","V","703277001","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3335090,"Acute deep venous thrombosis of bilateral femoral veins","N","V","285381000119104","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3336143,"Acute deep venous thrombosis of right femoral vein","N","V","285401000119104","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3339593,"Acute deep venous thrombosis of ileofemoral vein of left lower extremity","N","V","285451000119100","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3347179,"Acute deep venous thrombosis of popliteal vein","N","V","132251000119101","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3349590,"Deep venous thrombosis of right lower extremity","N","V","448831000124105","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3351121,"Acute deep vein thrombosis of lower limb","N","V","651000119108","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3363708,"Acute deep venous thrombosis of right lower extremity","N","V","350311000119101","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3365800,"Acute deep venous thrombosis of thigh","N","V","132271000119105","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3396629,"Acute deep venous thrombosis of lower extremity as complication of procedure","N","V","136781000119101","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3406225,"Acute deep vein thrombosis of right lower limb following procedure","N","V","15711241000119106","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3406996,"Acute deep venous thrombosis of left femoral vein","N","V","285391000119101","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3407379,"Acute deep venous thrombosis of bilateral lower extremities","N","V","350291000119100","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3407739,"Deep venous thrombosis of profunda femoris vein","N","V","427775006","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3407910,"Deep venous thrombosis of the popliteal vein","N","V","427776007","Nebraska Lexicon"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3523640,"Deep vein thrombosis of leg related to intravenous drug use","N","D","176351000000100","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",3655221,"Deep vein thrombosis of lower extremity due to intravenous drug use","S","V","860699005","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",4046884,"Deep vein thrombosis of leg related to air travel","S","V","134399007","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",4175649,"Thrombosis of the popliteal vein","S","V","427776007","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",4189004,"Deep vein thrombosis of leg related to intravenous drug use","N","D","413956008","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",4284538,"Phlegmasia cerulea dolens","S","V","66877004","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",4322565,"Deep venous thrombosis of profunda femoris vein","S","V","427775006","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",35615034,"Acute deep vein thrombosis of right lower limb following procedure","S","V","15711241000119106","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",35615035,"Acute deep vein thrombosis of left lower limb following procedure","S","V","15711401000119105","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",37109253,"Bilateral acute deep vein thrombosis of femoral veins","S","V","285381000119104","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",37169261,"Acute deep vein thrombosis of bilateral lower limbs following procedure","S","V","15711321000119106","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",37689329,"DVT of calf","C","V","10013878","MedDRA"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",37689330,"DVT of legs","C","V","10013879","MedDRA"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",37689338,"Thrombosis of leg deep venous","C","V","10043630","MedDRA"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",37689342,"Venous thrombosis deep limb","C","V","10047252","MedDRA"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",37689345,"Deep venous thrombosis femoral","C","V","10049916","MedDRA"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",37689351,"Popliteal vein thrombosis","C","V","10062589","MedDRA"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",37689352,"Deep vein thrombosis leg","C","V","10065052","MedDRA"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",40297065,"Deep venous thrombosis of lower extremity","N","D","128057002","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",40478951,"Bilateral deep vein thrombosis of lower extremities","S","V","444325005","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",40545294,"Deep vein thrombosis of leg related to air travel","N","U","366830006","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",40545714,"Deep vein thrombosis of leg related to air travel","N","U","366911007","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",40545715,"Deep vein thrombosis of lower limb","N","D","366912000","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",43531681,"Acute deep vein thrombosis of lower limb","S","V","651000119108","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",44782743,"Acute deep venous thrombosis of popliteal vein","S","V","132251000119101","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",44782745,"Acute deep venous thrombosis of thigh","S","V","132271000119105","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",44782747,"Acute deep venous thrombosis of femoral vein","S","V","132291000119106","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",44782767,"Acute deep venous thrombosis of lower extremity as complication of procedure","S","V","136781000119101","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",44819730,"Acute venous embolism and thrombosis of deep vessels of distal lower extremity","N","V","453.42","ICD9CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",44823131,"Acute venous embolism and thrombosis of unspecified deep vessels of lower extremity","N","V","453.40","ICD9CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",44831265,"Acute venous embolism and thrombosis of deep vessels of proximal lower extremity","N","V","453.41","ICD9CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",44832403,"Acute venous embolism and thrombosis of deep vessels of lower extremity","N","V","453.4","ICD9CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45456767,"Deep vein thrombosis, leg","N","V","G801.12","Read"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45473577,"Deep vein thrombosis of lower limb","N","V","G801D00","Read"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45496766,"Deep vein thrombosis of leg related to intravenous drug use","N","V","G801E00","Read"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45500095,"Deep vein thrombosis of leg related to air travel","N","V","G801C00","Read"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45533508,"Acute embolism and thrombosis of femoral vein, bilateral","N","V","I82.413","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45533509,"Acute embolism and thrombosis of unspecified popliteal vein","N","V","I82.439","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45533510,"Acute embolism and thrombosis of other specified deep vein of right lower extremity","N","V","I82.491","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45538455,"Acute embolism and thrombosis of other specified deep vein of unspecified lower extremity","N","V","I82.499","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45552851,"Acute embolism and thrombosis of left popliteal vein","N","V","I82.432","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45557597,"Acute embolism and thrombosis of unspecified deep veins of right distal lower extremity","N","V","I82.4Z1","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45562405,"Acute embolism and thrombosis of right popliteal vein","N","V","I82.431","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45567235,"Acute embolism and thrombosis of other specified deep vein of lower extremity, bilateral","N","V","I82.493","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45572138,"Acute embolism and thrombosis of unspecified deep veins of left proximal lower extremity","N","V","I82.4Y2","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45572139,"Acute embolism and thrombosis of unspecified deep veins of left distal lower extremity","N","V","I82.4Z2","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45576923,"Acute embolism and thrombosis of unspecified deep veins of proximal lower extremity, bilateral","N","V","I82.4Y3","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45581820,"Acute embolism and thrombosis of right femoral vein","N","V","I82.411","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45586635,"Acute embolism and thrombosis of left femoral vein","N","V","I82.412","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45586636,"Acute embolism and thrombosis of unspecified deep veins of unspecified distal lower extremity","N","V","I82.4Z9","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45596251,"Acute embolism and thrombosis of popliteal vein, bilateral","N","V","I82.433","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45596253,"Acute embolism and thrombosis of other specified deep vein of left lower extremity","N","V","I82.492","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45601089,"Acute embolism and thrombosis of unspecified deep veins of right proximal lower extremity","N","V","I82.4Y1","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45605848,"Acute embolism and thrombosis of unspecified femoral vein","N","V","I82.419","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45605850,"Acute embolism and thrombosis of unspecified deep veins of unspecified proximal lower extremity","N","V","I82.4Y9","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45605851,"Acute embolism and thrombosis of unspecified deep veins of distal lower extremity, bilateral","N","V","I82.4Z3","ICD10CM"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45773536,"Deep venous thrombosis of femoropopliteal vein","S","V","703277001","SNOMED"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45925159,"Phlegmasia Cerulea Dolens","N","V","130260","CIEL"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45926060,"deep venous thrombosis of profunda femoris vein","N","V","155864","CIEL"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45949096,"deep vein thrombosis of lower extremity","N","V","155863","CIEL"
171,"[C04][H1][S02] Deep Vein Thrombosis - From Comparison - BOTH",45949487,"thrombosis of popliteal vein","N","V","159071","CIEL"
