"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
114,"[C06][H1] Uveitis",1246275,"Generalized disseminated chorioretinitis of right eye","S","V","335051000119108","SNOMED"
114,"[C06][H1] Uveitis",1246276,"Right focal choroiditis","S","V","335101000119108","SNOMED"
114,"[C06][H1] Uveitis",1246281,"Disseminated chorioretinitis of right eye","S","V","335371000119101","SNOMED"
114,"[C06][H1] Uveitis",1246293,"Left peripheral focal choroiditis","S","V","338801000119106","SNOMED"
114,"[C06][H1] Uveitis",1246294,"Left peripheral focal chorioretinitis","S","V","338811000119109","SNOMED"
114,"[C06][H1] Uveitis",1246295,"Peripheral disseminated choroiditis of left eye","S","V","338821000119102","SNOMED"
114,"[C06][H1] Uveitis",1246304,"Left macular focal retinitis","S","V","339591000119106","SNOMED"
114,"[C06][H1] Uveitis",1246308,"Left juxtapapillary focal chorioretinitis","S","V","340241000119106","SNOMED"
114,"[C06][H1] Uveitis",1246313,"Generalized disseminated chorioretinitis of left eye","S","V","340661000119108","SNOMED"
114,"[C06][H1] Uveitis",1246314,"Left focal choroiditis","S","V","340711000119103","SNOMED"
114,"[C06][H1] Uveitis",1246319,"Disseminated chorioretinitis of left eye","S","V","340981000119106","SNOMED"
114,"[C06][H1] Uveitis",1246350,"Bilateral peripheral focal choroiditis","S","V","344571000119105","SNOMED"
114,"[C06][H1] Uveitis",1246351,"Bilateral peripheral focal chorioretinitis","S","V","344581000119108","SNOMED"
114,"[C06][H1] Uveitis",1246352,"Peripheral disseminated choroiditis of bilateral eyes","S","V","344591000119106","SNOMED"
114,"[C06][H1] Uveitis",1246362,"Bilateral macular focal retinitis","S","V","345231000119105","SNOMED"
114,"[C06][H1] Uveitis",1246366,"Bilateral juxtapapillary focal chorioretinitis","S","V","345601000119100","SNOMED"
114,"[C06][H1] Uveitis",1246373,"Generalized disseminated chorioretinitis of bilateral eyes","S","V","345971000119104","SNOMED"
114,"[C06][H1] Uveitis",1246374,"Bilateral focal choroiditis","S","V","346021000119106","SNOMED"
114,"[C06][H1] Uveitis",1448878,"Disseminated posterior pole retinitis","S","V","1343647001","SNOMED"
114,"[C06][H1] Uveitis",1448879,"Left disseminated posterior pole retinitis","S","V","1343648006","SNOMED"
114,"[C06][H1] Uveitis",1448880,"Right disseminated posterior pole retinitis","S","V","1343649003","SNOMED"
114,"[C06][H1] Uveitis",1448881,"Bilateral disseminated posterior pole retinitis","S","V","1343650003","SNOMED"
114,"[C06][H1] Uveitis",1448882,"Left disseminated retinitis","S","V","1343651004","SNOMED"
114,"[C06][H1] Uveitis",1448883,"Right disseminated retinitis","S","V","1343652006","SNOMED"
114,"[C06][H1] Uveitis",1448884,"Bilateral disseminated retinitis","S","V","1343662004","SNOMED"
114,"[C06][H1] Uveitis",1450453,"Right disseminated posterior pole chorioretinitis","S","V","333031000119103","SNOMED"
114,"[C06][H1] Uveitis",1450454,"Right disseminated peripheral chorioretinitis","S","V","333221000119109","SNOMED"
114,"[C06][H1] Uveitis",1450456,"Right disseminated choroiditis","S","V","335361000119107","SNOMED"
114,"[C06][H1] Uveitis",1450457,"Left disseminated posterior pole chorioretinitis","S","V","338641000119107","SNOMED"
114,"[C06][H1] Uveitis",1450458,"Left disseminated peripheral chorioretinitis","S","V","338831000119104","SNOMED"
114,"[C06][H1] Uveitis",1450459,"Left disseminated choroiditis","S","V","340971000119108","SNOMED"
114,"[C06][H1] Uveitis",1450461,"Bilateral disseminated peripheral chorioretinitis","S","V","344601000119104","SNOMED"
114,"[C06][H1] Uveitis",2785820,"Computerized Tomography (CT Scan) of Multiple Coronary Arteries using Intravascular Optical Coherence","S","V","B221Z2Z","ICD10PCS"
114,"[C06][H1] Uveitis",2785828,"Computerized Tomography (CT Scan) of Multiple Coronary Artery Bypass Grafts using Intravascular Optical Coherence","S","V","B223Z2Z","ICD10PCS"
114,"[C06][H1] Uveitis",3655630,"Leber idiopathic stellate neuroretinitis","S","V","866099002","SNOMED"
114,"[C06][H1] Uveitis",3655801,"Non-infectious posterior uveitis","S","V","870199008","SNOMED"
114,"[C06][H1] Uveitis",3656924,"Choroiditis of right eye","S","V","336041000119101","SNOMED"
114,"[C06][H1] Uveitis",3657011,"Choroiditis of left eye","S","V","341651000119103","SNOMED"
114,"[C06][H1] Uveitis",3657033,"Bilateral serpiginous choroiditis of eyes","S","V","343461000119102","SNOMED"
114,"[C06][H1] Uveitis",3657059,"Bilateral disseminated choroiditis of eyes","S","V","346241000119109","SNOMED"
114,"[C06][H1] Uveitis",3657060,"Bilateral disseminated chorioretinitis of eyes","S","V","346251000119106","SNOMED"
114,"[C06][H1] Uveitis",3657073,"Bilateral choroiditis of eyes","S","V","346871000119101","SNOMED"
114,"[C06][H1] Uveitis",3657770,"Retinitis of right eye","S","V","15685801000119101","SNOMED"
114,"[C06][H1] Uveitis",3657771,"Retinitis of left eye","S","V","15685841000119104","SNOMED"
114,"[C06][H1] Uveitis",3657772,"Bilateral retinitis of eyes","S","V","15685881000119109","SNOMED"
114,"[C06][H1] Uveitis",3657796,"Neuroretinitis of right eye","S","V","15992631000119101","SNOMED"
114,"[C06][H1] Uveitis",3657838,"Pars planitis of left eye","S","V","15991071000119102","SNOMED"
114,"[C06][H1] Uveitis",3657839,"Pars planitis of right eye","S","V","15991151000119105","SNOMED"
114,"[C06][H1] Uveitis",3657841,"Neuroretinitis of left eye","S","V","15992671000119103","SNOMED"
114,"[C06][H1] Uveitis",3657842,"Bilateral neuroretinitis of eyes","S","V","15992711000119104","SNOMED"
114,"[C06][H1] Uveitis",4010874,"Retinal arteritis","S","V","11255009","SNOMED"
114,"[C06][H1] Uveitis",4042904,"Choroiditis","S","V","16553002","SNOMED"
114,"[C06][H1] Uveitis",4060820,"Focal choroiditis","S","V","1979001","SNOMED"
114,"[C06][H1] Uveitis",4082268,"Vitreous cells","S","V","247086006","SNOMED"
114,"[C06][H1] Uveitis",4099539,"Angiography of posterior segment of eye using fluorescein","S","V","252822006","SNOMED"
114,"[C06][H1] Uveitis",4099594,"Disseminated choroiditis","S","V","27339005","SNOMED"
114,"[C06][H1] Uveitis",4102047,"Juxtapapillary focal chorioretinitis","S","V","193436005","SNOMED"
114,"[C06][H1] Uveitis",4102049,"General disseminated chorioretinitis","S","V","193444005","SNOMED"
114,"[C06][H1] Uveitis",4104211,"Focal juxtapapillary choroiditis","S","V","193434008","SNOMED"
114,"[C06][H1] Uveitis",4104213,"Disseminated peripheral chorioretinitis","S","V","193443004","SNOMED"
114,"[C06][H1] Uveitis",4104214,"Metastatic disseminated retinitis","S","V","193445006","SNOMED"
114,"[C06][H1] Uveitis",4108960,"Pigmented epithelial disseminated retinitis","S","V","193446007","SNOMED"
114,"[C06][H1] Uveitis",4109407,"Peripheral focal retinochoroiditis","S","V","193438006","SNOMED"
114,"[C06][H1] Uveitis",4109410,"Disseminated posterior pole chorioretinitis","S","V","193442009","SNOMED"
114,"[C06][H1] Uveitis",4144452,"Optical coherence tomography of eye region","S","V","426241002","SNOMED"
114,"[C06][H1] Uveitis",4151453,"Diabetic optic papillopathy","S","V","314537004","SNOMED"
114,"[C06][H1] Uveitis",4154710,"Generalized disseminated choroiditis AND chorioretinitis with acute necrosis","S","V","371099005","SNOMED"
114,"[C06][H1] Uveitis",4161546,"Retinitis","S","V","399463004","SNOMED"
114,"[C06][H1] Uveitis",4162559,"Focal chorioretinitis of posterior pole of eye","S","V","373667006","SNOMED"
114,"[C06][H1] Uveitis",4183040,"Posterior uveitis","S","V","43363007","SNOMED"
114,"[C06][H1] Uveitis",4188694,"White dot syndrome","S","V","415843000","SNOMED"
114,"[C06][H1] Uveitis",4190263,"Frosted branch angiitis","S","V","414297000","SNOMED"
114,"[C06][H1] Uveitis",4190954,"Sarcoid uveitis","S","V","415359008","SNOMED"
114,"[C06][H1] Uveitis",4194295,"Serpiginous choroiditis","S","V","312491004","SNOMED"
114,"[C06][H1] Uveitis",4195053,"Sarcoid chorioretinitis","S","V","312930008","SNOMED"
114,"[C06][H1] Uveitis",4195992,"Idiopathic retinitis","S","V","312932000","SNOMED"
114,"[C06][H1] Uveitis",4197154,"Posterior cyclitis","S","V","314428001","SNOMED"
114,"[C06][H1] Uveitis",4197155,"Intermediate uveitis","S","V","314429009","SNOMED"
114,"[C06][H1] Uveitis",4204368,"Eales' disease","S","V","54122009","SNOMED"
114,"[C06][H1] Uveitis",4208204,"Idiopathic choroiditis","S","V","312931007","SNOMED"
114,"[C06][H1] Uveitis",4208207,"Idiopathic optic disc swelling","S","V","312943008","SNOMED"
114,"[C06][H1] Uveitis",4210135,"Punctate inner choroidopathy","S","V","312950007","SNOMED"
114,"[C06][H1] Uveitis",4210136,"Multiple evanescent white dot syndrome","S","V","312951006","SNOMED"
114,"[C06][H1] Uveitis",4212319,"Multifocal choroiditis and panuveitis syndrome","S","V","414784001","SNOMED"
114,"[C06][H1] Uveitis",4213040,"Optical coherence tomography","S","V","392010000","SNOMED"
114,"[C06][H1] Uveitis",4214176,"Integrated optical coherence tomography and scanning laser ophthalmoscopy","S","V","416369006","SNOMED"
114,"[C06][H1] Uveitis",4214659,"Multifocal choroiditis","S","V","414783007","SNOMED"
114,"[C06][H1] Uveitis",4214822,"Segmental retinal periarteritis","S","V","417544004","SNOMED"
114,"[C06][H1] Uveitis",4216561,"Thrombophlebitis of retinal vein","S","V","71719003","SNOMED"
114,"[C06][H1] Uveitis",4217054,"Retinal vasculitis due to systemic lupus erythematosus","S","V","417303004","SNOMED"
114,"[C06][H1] Uveitis",4218325,"Retinal arteriolitis","S","V","417019000","SNOMED"
114,"[C06][H1] Uveitis",4220130,"Retinal vasculitis due to polyarteritis nodosa","S","V","416703007","SNOMED"
114,"[C06][H1] Uveitis",4221041,"Vitreous snowball","S","V","417393008","SNOMED"
114,"[C06][H1] Uveitis",4223461,"Vitreous white blood cells","S","V","421775001","SNOMED"
114,"[C06][H1] Uveitis",4225489,"Vitreous pigment cells","S","V","421693007","SNOMED"
114,"[C06][H1] Uveitis",4225663,"Vitreous seeds","S","V","421956004","SNOMED"
114,"[C06][H1] Uveitis",4226098,"Vitreous red blood cells","S","V","421517002","SNOMED"
114,"[C06][H1] Uveitis",4230365,"Parasitic choroiditis","S","V","359695002","SNOMED"
114,"[C06][H1] Uveitis",4233536,"Focal retinitis","S","V","359668007","SNOMED"
114,"[C06][H1] Uveitis",4234762,"Parasitic chorioretinitis","S","V","359698000","SNOMED"
114,"[C06][H1] Uveitis",4253619,"Panuveitis in Behcet's syndrome","S","V","410481000","SNOMED"
114,"[C06][H1] Uveitis",4259501,"Neuroretinitis","S","V","410471004","SNOMED"
114,"[C06][H1] Uveitis",4265035,"Disseminated retinitis","S","V","61922005","SNOMED"
114,"[C06][H1] Uveitis",4308632,"Optic disc edema","S","V","423341008","SNOMED"
114,"[C06][H1] Uveitis",4313304,"Retinal endarteritis","S","V","86191000","SNOMED"
114,"[C06][H1] Uveitis",4318681,"Granulomatous choroiditis","S","V","95683004","SNOMED"
114,"[C06][H1] Uveitis",4319476,"Granulomatous chorioretinitis","S","V","95682009","SNOMED"
114,"[C06][H1] Uveitis",4319477,"Granulomatous retinitis","S","V","95685006","SNOMED"
114,"[C06][H1] Uveitis",4324290,"Retinal phlebitis","S","V","7089008","SNOMED"
114,"[C06][H1] Uveitis",4334133,"Birdshot chorioretinitis","S","V","231981005","SNOMED"
114,"[C06][H1] Uveitis",4334134,"Onchocerca chorioretinitis","S","V","231992006","SNOMED"
114,"[C06][H1] Uveitis",4334873,"Toxocara chorioretinitis","S","V","231994007","SNOMED"
114,"[C06][H1] Uveitis",4338887,"Retinal pigment epitheliitis","S","V","231983008","SNOMED"
114,"[C06][H1] Uveitis",35624273,"Idiopathic panuveitis","S","V","766933000","SNOMED"
114,"[C06][H1] Uveitis",36676439,"Infantile onset panniculitis with uveitis and systemic granulomatosis","S","V","773328002","SNOMED"
114,"[C06][H1] Uveitis",36676800,"Idiopathic posterior uveitis","S","V","773991005","SNOMED"
114,"[C06][H1] Uveitis",36684637,"Panuveitis of right eye","S","V","333391000119101","SNOMED"
114,"[C06][H1] Uveitis",36684701,"Panuveitis of left eye","S","V","339001000119107","SNOMED"
114,"[C06][H1] Uveitis",36684767,"Bilateral panuveitis of eyes","S","V","344751000119109","SNOMED"
114,"[C06][H1] Uveitis",36713117,"Acute multifocal placoid pigment epitheliopathy of right eye","S","V","336511000119108","SNOMED"
114,"[C06][H1] Uveitis",36713145,"Bilateral acute multifocal placoid pigment epitheliopathy","S","V","347281000119102","SNOMED"
114,"[C06][H1] Uveitis",36717015,"Edema of optic disc of bilateral eyes","S","V","15930381000119104","SNOMED"
114,"[C06][H1] Uveitis",36717306,"Acute multifocal placoid pigment epitheliopathy of left eye","S","V","342121000119108","SNOMED"
114,"[C06][H1] Uveitis",36717573,"Optic disc swelling co-occurrent with uveitis","S","V","722607009","SNOMED"
114,"[C06][H1] Uveitis",37108959,"Edema of optic disc of right eye","S","V","15930301000119107","SNOMED"
114,"[C06][H1] Uveitis",37116578,"Noninfectious panuveitis","S","V","733337008","SNOMED"
114,"[C06][H1] Uveitis",37117079,"Edema of optic disc of left eye","S","V","15930341000119109","SNOMED"
114,"[C06][H1] Uveitis",37155830,"Left serpiginous choroiditis","S","V","337691000119103","SNOMED"
114,"[C06][H1] Uveitis",37160799,"Intermediate uveitis caused by Borrelia burgdorferi","S","V","1163460006","SNOMED"
114,"[C06][H1] Uveitis",37163250,"Autoimmune retinitis","S","V","1208829008","SNOMED"
114,"[C06][H1] Uveitis",37163314,"Acute idiopathic enlarged blind spot syndrome","S","V","1208900005","SNOMED"
114,"[C06][H1] Uveitis",37163855,"Perivasculitis of retina of eye","S","V","1222546002","SNOMED"
114,"[C06][H1] Uveitis",37164507,"Multiple sclerosis associated intermediate uveitis","S","V","1231232007","SNOMED"
114,"[C06][H1] Uveitis",37164698,"Post-traumatic retinitis","S","V","1231667004","SNOMED"
114,"[C06][H1] Uveitis",37164703,"Posterior uveitis due to Vogt Koyanagi Harada disease","S","V","1231676006","SNOMED"
114,"[C06][H1] Uveitis",37164707,"Sarcoid panuveitis","S","V","1231680001","SNOMED"
114,"[C06][H1] Uveitis",37164744,"Edema of optic disc of bilateral eyes due to intracranial pressure above reference range","S","V","1231725002","SNOMED"
114,"[C06][H1] Uveitis",37164756,"Recurrent idiopathic neuroretinitis","S","V","1231751000","SNOMED"
114,"[C06][H1] Uveitis",37168688,"Choroidal granuloma","S","V","1285515001","SNOMED"
114,"[C06][H1] Uveitis",37168718,"Pachychoroid pigment epitheliopathy","S","V","1285588006","SNOMED"
114,"[C06][H1] Uveitis",37169298,"Edema of optic disc of left eye due to intracranial pressure above reference range","S","V","15731241000119101","SNOMED"
114,"[C06][H1] Uveitis",37169299,"Edema of optic disc of right eye due to intracranial pressure above reference range","S","V","15731321000119101","SNOMED"
114,"[C06][H1] Uveitis",37171231,"Right serpiginous choroiditis","S","V","332081000119107","SNOMED"
114,"[C06][H1] Uveitis",37171360,"Bilateral disseminated posterior pole chorioretinitis","S","V","344411000119103","SNOMED"
114,"[C06][H1] Uveitis",37171369,"Bilateral macular focal choroiditis","S","V","345241000119101","SNOMED"
114,"[C06][H1] Uveitis",37171370,"Bilateral macular focal chorioretinitis","S","V","345251000119104","SNOMED"
114,"[C06][H1] Uveitis",37174045,"Bilateral perivasculitis of retina of eyes","S","V","677711000119105","SNOMED"
114,"[C06][H1] Uveitis",37174046,"Perivasculitis of retina of left eye","S","V","677721000119103","SNOMED"
114,"[C06][H1] Uveitis",37174047,"Perivasculitis of retina of right eye","S","V","677731000119100","SNOMED"
114,"[C06][H1] Uveitis",37204021,"Volumetric laser endomicroscopy","S","V","787088002","SNOMED"
114,"[C06][H1] Uveitis",37204431,"IRVAN syndrome","S","V","783090002","SNOMED"
114,"[C06][H1] Uveitis",37207847,"Retinal vasculitis of right eye","S","V","332421000119101","SNOMED"
114,"[C06][H1] Uveitis",37207850,"Pseudopapilledema of right eye","S","V","332851000119107","SNOMED"
114,"[C06][H1] Uveitis",37207860,"Optic papillitis of right eye","S","V","333531000119105","SNOMED"
114,"[C06][H1] Uveitis",37207894,"Chorioretinitis of right eye","S","V","336091000119109","SNOMED"
114,"[C06][H1] Uveitis",37207907,"Retinal vasculitis of left eye","S","V","338031000119109","SNOMED"
114,"[C06][H1] Uveitis",37207920,"Optic papillitis of left eye","S","V","339141000119108","SNOMED"
114,"[C06][H1] Uveitis",37207954,"Chorioretinitis of left eye","S","V","341701000119108","SNOMED"
114,"[C06][H1] Uveitis",37207969,"Bilateral retinal vasculitis","S","V","343801000119100","SNOMED"
114,"[C06][H1] Uveitis",37207971,"Bilateral pseudopapilledema of eyes","S","V","344231000119109","SNOMED"
114,"[C06][H1] Uveitis",37207978,"Bilateral optic papillitis","S","V","344891000119109","SNOMED"
114,"[C06][H1] Uveitis",37208000,"Bilateral chorioretinitis of eyes","S","V","346921000119105","SNOMED"
114,"[C06][H1] Uveitis",37209446,"Bilateral pars planitis","S","V","15991111000119109","SNOMED"
114,"[C06][H1] Uveitis",40756805,"Intravascular imaging of non-coronary vessel(s) by optical coherence tomography [OCT]","S","V","38.25","ICD9Proc"
114,"[C06][H1] Uveitis",42599780,"Immune mediated retinitis","S","V","359201000009108","SNOMED Veterinary"
114,"[C06][H1] Uveitis",42628589,"Optical coherence tomography (OCT) for microstructural and morphological imaging of skin, image acquisition, interpretation, and report; each additional lesion (List separately in addition to code for primary procedure) (Deprecated)","S","V","0471T","CPT4"
114,"[C06][H1] Uveitis",42628662,"Optical coherence tomography (OCT) for microstructural and morphological imaging of skin, image acquisition, interpretation, and report; first lesion (Deprecated)","S","V","0470T","CPT4"
114,"[C06][H1] Uveitis",44782875,"Generalized disseminated choroiditis","S","V","698881006","SNOMED"
114,"[C06][H1] Uveitis",44782876,"Posterior pole disseminated choroiditis","S","V","698883009","SNOMED"
114,"[C06][H1] Uveitis",44783424,"Focal retinitis of posterior pole of eye","S","V","699515009","SNOMED"
114,"[C06][H1] Uveitis",44783425,"Juxtapapillary focal retinitis","S","V","699516005","SNOMED"
114,"[C06][H1] Uveitis",44783665,"Peripheral focal choroiditis","S","V","699755009","SNOMED"
114,"[C06][H1] Uveitis",44783667,"Macular focal retinitis","S","V","699757001","SNOMED"
114,"[C06][H1] Uveitis",44783668,"Paramacular focal retinitis","S","V","699758006","SNOMED"
114,"[C06][H1] Uveitis",44783669,"Peripheral focal retinitis","S","V","699759003","SNOMED"
114,"[C06][H1] Uveitis",44783671,"Paramacular focal retinochoroiditis","S","V","699761007","SNOMED"
114,"[C06][H1] Uveitis",44783673,"Focal choroiditis of posterior pole of eye","S","V","699763005","SNOMED"
114,"[C06][H1] Uveitis",44784222,"Intravascular optical coherence tomography of coronary vessel","S","V","698254001","SNOMED"
114,"[C06][H1] Uveitis",44784343,"Peripheral disseminated choroiditis","S","V","698882004","SNOMED"
114,"[C06][H1] Uveitis",44812292,"Fluoroscopy guided optical coherence tomography of coronary artery with contrast","S","V","912321000000101","SNOMED"
114,"[C06][H1] Uveitis",44814148,"Fluoroscopy guided optical coherence tomography assessment of thickness of arterial wall","S","V","847061000000105","SNOMED"
114,"[C06][H1] Uveitis",45757706,"Macular focal choroiditis","S","V","336911000119104","SNOMED"
114,"[C06][H1] Uveitis",45763633,"Optical coherence tomography of retina","S","V","700070005","SNOMED"
