"conceptSetId","conceptSetName","conceptId","conceptName","standardConcept","invalidReason","conceptCode","vocabularyId"
104,"[C04][H1][S02] Deep Vein Thrombosis",761448,"Chronic deep venous thrombosis of right thigh","S","V","15711561000119107","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",761449,"Chronic deep venous thrombosis of bilateral thighs","S","V","15711601000119107","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",761461,"Acute deep venous thrombosis of bilateral pelvic veins","S","V","15712201000119101","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",761462,"Acute deep venous thrombosis of left pelvic vein","S","V","15712241000119104","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",761818,"Thrombophlebitis of right femoral vein","S","V","16011991000119109","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",761819,"Thrombophlebitis of left femoral vein","S","V","16012071000119101","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",761820,"Thrombophlebitis of right deep femoral vein","S","V","16012111000119108","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",761821,"Thrombophlebitis of left deep femoral vein","S","V","16012151000119109","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",761830,"Thrombophlebitis of deep vein of left lower limb","S","V","16014351000119101","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",761831,"Thrombophlebitis of deep vein of bilateral lower limbs","S","V","16014391000119106","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",761832,"Thrombophlebitis of deep vein of right lower limb","S","V","16014431000119101","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762013,"Acute deep venous thrombosis of right femoral vein","S","V","285401000119104","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762014,"Chronic deep venous thrombosis of femoral veins of both lower extremities","S","V","285411000119101","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762015,"Acute deep venous thrombosis of ileofemoral vein of left leg","S","V","285451000119100","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762020,"Acute deep venous thrombosis of bilateral popliteal veins","S","V","285561000119102","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762021,"Acute deep venous thrombosis of popliteal vein of left leg","S","V","285571000119108","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762022,"Acute deep venous thrombosis of popliteal vein of right leg","S","V","285581000119106","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762023,"Chronic deep venous thrombosis of bilateral popliteal veins","S","V","285591000119109","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762024,"Chronic deep venous thrombosis of popliteal vein of left leg","S","V","285601000119102","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762025,"Chronic deep venous thrombosis of popliteal vein of right leg","S","V","285611000119104","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762026,"Acute deep venous thrombosis of tibial vein of left leg","S","V","285631000119109","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762148,"Acute deep vein thrombosis of bilateral iliac veins","S","V","293471000119106","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762417,"Acute deep venous thrombosis of bilateral legs","S","V","350291000119100","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762418,"Acute deep venous thrombosis of left lower extremity","S","V","350301000119104","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762419,"Acute deep venous thrombosis of right lower extremity","S","V","350311000119101","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762420,"Bilateral chronic deep venous thrombosis of lower extremities","S","V","350321000119108","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762421,"Chronic deep venous thrombosis of left lower extremity","S","V","350331000119106","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",762422,"Chronic deep venous thrombosis of right lower extremity","S","V","350341000119102","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",763941,"Deep venous thrombosis of right lower extremity","S","V","448831000124105","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",763942,"Deep venous thrombosis of left lower extremity","S","V","448841000124100","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",765153,"Chronic deep venous thrombosis of femoral vein of left lower extremity","S","V","285421000119108","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",765154,"Chronic deep venous thrombosis of femoral vein of right lower extremity","S","V","285431000119106","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",765155,"Acute deep venous thrombosis of bilateral ileofemoral veins","S","V","285441000119102","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",765156,"Acute deep venous thrombosis of tibial vein of right leg","S","V","285641000119100","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",765229,"Acute deep venous thrombosis of right pelvic vein","S","V","15712281000119109","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",765540,"Acute deep venous thrombosis of left femoral vein","S","V","285391000119101","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",765541,"Acute deep venous thrombosis of ileofemoral vein of right lower extremity","S","V","285461000119103","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",765546,"Acute deep venous thrombosis of bilateral tibial veins","S","V","285621000119106","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",1245776,"Bilateral popliteal vein thrombophlebitis","S","V","16011871000119103","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",1569353,"Acute embolism and thrombosis of femoral vein","N","V","I82.41","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",1569355,"Acute embolism and thrombosis of popliteal vein","N","V","I82.43","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",1569356,"Acute embolism and thrombosis of tibial vein","N","V","I82.44","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",1569357,"Acute embolism and thrombosis of other specified deep vein of lower extremity","N","V","I82.49","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",1569358,"Acute embolism and thrombosis of unspecified deep veins of proximal lower extremity","N","V","I82.4Y","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",1569359,"Acute embolism and thrombosis of unspecified deep veins of distal lower extremity","N","V","I82.4Z","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",3168913,"Acute deep venous thrombosis of bilateral calves","N","V","12237551000119104","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3174315,"Chronic deep vein thromboses","S","V","30950001000004102","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3179900,"Bilateral deep vein thromboses","S","V","18210001000004107","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3185768,"Popliteal vein thrombosis","S","V","8340001000004107","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3186855,"Acute deep venous thrombosis of politeal vein of right leg","N","V","285581000119106","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3240254,"Acute deep venous thrombosis of bilateral popliteal veins","N","V","285561000119102","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3242820,"Acute deep venous thrombosis of tibial vein of right leg","N","V","285641000119100","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3244582,"Acute deep venous thrombosis of left lower extremity","N","V","350301000119104","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3250489,"Acute deep venous thrombosis of bilateral ileofemoral veins","N","V","285441000119102","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3270821,"Acute deep venous thrombosis of tibial vein of left leg","N","V","285631000119109","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3275037,"Acute deep vein thrombosis of left lower limb following procedure","N","V","15711401000119105","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3277801,"Acute deep venous thrombosis of ileofemoral vein of right lower extremity","N","V","285461000119103","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3282497,"Acute deep venous thrombosis of femoral vein","N","V","132291000119106","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3290516,"Acute deep venous thrombosis of popliteal vein of left leg","N","V","285571000119108","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3295526,"Acute deep vein thrombosis of bilateral lower limbs following coronary artery bypass graft","N","V","15711361000119101","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3326247,"Acute deep venous thrombosis of lower extremity due to coronary artery bypass graft","N","V","132111000119107","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3333731,"Acute deep venous thrombosis of bilateral tibial veins","N","V","285621000119106","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3335090,"Acute deep venous thrombosis of bilateral femoral veins","N","V","285381000119104","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3336143,"Acute deep venous thrombosis of right femoral vein","N","V","285401000119104","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3339593,"Acute deep venous thrombosis of ileofemoral vein of left lower extremity","N","V","285451000119100","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3347179,"Acute deep venous thrombosis of popliteal vein","N","V","132251000119101","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3351121,"Acute deep vein thrombosis of lower limb","N","V","651000119108","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3363708,"Acute deep venous thrombosis of right lower extremity","N","V","350311000119101","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3365800,"Acute deep venous thrombosis of thigh","N","V","132271000119105","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3390351,"Acute deep venous thrombosis of tibial vein","N","V","132261000119104","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3396629,"Acute deep venous thrombosis of lower extremity as complication of procedure","N","V","136781000119101","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3406225,"Acute deep vein thrombosis of right lower limb following procedure","N","V","15711241000119106","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3406996,"Acute deep venous thrombosis of left femoral vein","N","V","285391000119101","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3407379,"Acute deep venous thrombosis of bilateral lower extremities","N","V","350291000119100","Nebraska Lexicon"
104,"[C04][H1][S02] Deep Vein Thrombosis",3655221,"Deep vein thrombosis of lower extremity due to intravenous drug use","S","V","860699005","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4042396,"Deep thrombophlebitis","S","V","16750002","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4046884,"Deep vein thrombosis of leg related to air travel","S","V","134399007","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4069561,"Thrombophlebitis of deep femoral vein","S","V","1748006","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4109877,"Thrombophlebitis of the internal iliac vein","S","V","195426004","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4110343,"Thrombophlebitis of the external iliac vein","S","V","195427008","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4111868,"Thrombophlebitis of the common iliac vein","S","V","195425000","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4112171,"Thrombophlebitis of the popliteal vein","S","V","195411001","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4119760,"Iliofemoral deep vein thrombosis","S","V","234044007","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4133004,"Deep venous thrombosis","S","V","128053003","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4133975,"Deep venous thrombosis of pelvic vein","S","V","128055005","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4175649,"Thrombosis of the popliteal vein","S","V","427776007","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4176614,"Thrombophlebitis of iliac vein","S","V","42861008","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4181315,"Deep venous thrombosis associated with coronary artery bypass graft","S","V","428781001","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4203618,"Thrombophlebitis of femoropopliteal vein","S","V","52496006","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4221821,"Thrombophlebitis of deep veins of lower extremity","S","V","40198004","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4284538,"Phlegmasia cerulea dolens","S","V","66877004","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4309333,"Postoperative deep vein thrombosis","S","V","213220000","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",4322565,"Deep venous thrombosis of profunda femoris vein","S","V","427775006","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",35615034,"Acute deep vein thrombosis of right lower limb following procedure","S","V","15711241000119106","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",35615035,"Acute deep vein thrombosis of left lower limb following procedure","S","V","15711401000119105","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",35616027,"Acute deep vein thrombosis of right iliac vein","S","V","293481000119109","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",35616028,"Acute deep vein thrombosis of left iliac vein","S","V","293491000119107","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",36712971,"Chronic deep venous thrombosis","S","V","15760351000119105","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",37109253,"Bilateral acute deep vein thrombosis of femoral veins","S","V","285381000119104","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",37169261,"Acute deep vein thrombosis of bilateral lower limbs following procedure","S","V","15711321000119106","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",40478951,"Bilateral deep vein thrombosis of lower extremities","S","V","444325005","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",42538533,"Thrombosis of iliac vein","S","V","762256003","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",43531681,"Acute deep vein thrombosis of lower limb","S","V","651000119108","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782735,"Chronic deep venous thrombosis of lower extremity","S","V","132141000119106","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782736,"Chronic deep venous thrombosis of popliteal vein","S","V","132151000119108","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782738,"Chronic deep venous thrombosis of thigh","S","V","132171000119104","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782739,"Chronic deep venous thrombosis of femoral vein","S","V","132191000119103","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782740,"Chronic deep venous thrombosis of iliofemoral vein","S","V","132201000119100","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782743,"Acute deep venous thrombosis of popliteal vein","S","V","132251000119101","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782744,"Acute deep venous thrombosis of tibial vein","S","V","132261000119104","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782745,"Acute deep venous thrombosis of thigh","S","V","132271000119105","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782746,"Acute deep venous thrombosis","S","V","132281000119108","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782747,"Acute deep venous thrombosis of femoral vein","S","V","132291000119106","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782748,"Acute deep venous thrombosis of iliofemoral vein","S","V","132301000119107","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782761,"Acute deep venous thrombosis of pelvic vein","S","V","132601000119102","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44782767,"Acute deep venous thrombosis of lower extremity as complication of procedure","S","V","136781000119101","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",44819730,"Acute venous embolism and thrombosis of deep vessels of distal lower extremity","N","V","453.42","ICD9CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",44823131,"Acute venous embolism and thrombosis of unspecified deep vessels of lower extremity","N","V","453.40","ICD9CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",44831265,"Acute venous embolism and thrombosis of deep vessels of proximal lower extremity","N","V","453.41","ICD9CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",44832403,"Acute venous embolism and thrombosis of deep vessels of lower extremity","N","V","453.4","ICD9CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45533508,"Acute embolism and thrombosis of femoral vein, bilateral","N","V","I82.413","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45533509,"Acute embolism and thrombosis of unspecified popliteal vein","N","V","I82.439","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45533510,"Acute embolism and thrombosis of other specified deep vein of right lower extremity","N","V","I82.491","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45538455,"Acute embolism and thrombosis of other specified deep vein of unspecified lower extremity","N","V","I82.499","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45552851,"Acute embolism and thrombosis of left popliteal vein","N","V","I82.432","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45552852,"Acute embolism and thrombosis of left tibial vein","N","V","I82.442","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45557597,"Acute embolism and thrombosis of unspecified deep veins of right distal lower extremity","N","V","I82.4Z1","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45562405,"Acute embolism and thrombosis of right popliteal vein","N","V","I82.431","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45562406,"Acute embolism and thrombosis of unspecified tibial vein","N","V","I82.449","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45567235,"Acute embolism and thrombosis of other specified deep vein of lower extremity, bilateral","N","V","I82.493","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45572138,"Acute embolism and thrombosis of unspecified deep veins of left proximal lower extremity","N","V","I82.4Y2","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45572139,"Acute embolism and thrombosis of unspecified deep veins of left distal lower extremity","N","V","I82.4Z2","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45576923,"Acute embolism and thrombosis of unspecified deep veins of proximal lower extremity, bilateral","N","V","I82.4Y3","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45581820,"Acute embolism and thrombosis of right femoral vein","N","V","I82.411","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45581821,"Acute embolism and thrombosis of tibial vein, bilateral","N","V","I82.443","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45586635,"Acute embolism and thrombosis of left femoral vein","N","V","I82.412","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45586636,"Acute embolism and thrombosis of unspecified deep veins of unspecified distal lower extremity","N","V","I82.4Z9","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45596251,"Acute embolism and thrombosis of popliteal vein, bilateral","N","V","I82.433","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45596252,"Acute embolism and thrombosis of right tibial vein","N","V","I82.441","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45596253,"Acute embolism and thrombosis of other specified deep vein of left lower extremity","N","V","I82.492","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45601089,"Acute embolism and thrombosis of unspecified deep veins of right proximal lower extremity","N","V","I82.4Y1","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45605848,"Acute embolism and thrombosis of unspecified femoral vein","N","V","I82.419","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45605850,"Acute embolism and thrombosis of unspecified deep veins of unspecified proximal lower extremity","N","V","I82.4Y9","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45605851,"Acute embolism and thrombosis of unspecified deep veins of distal lower extremity, bilateral","N","V","I82.4Z3","ICD10CM"
104,"[C04][H1][S02] Deep Vein Thrombosis",45773536,"Deep venous thrombosis of femoropopliteal vein","S","V","703277001","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",46270070,"Chronic deep venous thrombosis of lower limb due to and following coronary artery bypass grafting","S","V","132091000119104","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",46270071,"Acute deep venous thrombosis of lower limb due to and following coronary artery bypass grafting","S","V","132111000119107","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",46271900,"Recurrent deep vein thrombosis","S","V","710167004","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",46285904,"Unprovoked deep vein thrombosis","S","V","978421000000101","SNOMED"
104,"[C04][H1][S02] Deep Vein Thrombosis",46285905,"Provoked deep vein thrombosis","S","V","978441000000108","SNOMED"
